Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1343,59.0,State-gov,105363.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,low
15230,54.0,Private,28518.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,50.0,United-States,high
3407,52.0,Private,117674.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,high
2934,23.0,Private,240063.0,Bachelors,13.0,Never-married,,Own-child,White,Male,0.0,0.0,25.0,United-States,low
9185,42.0,Private,106900.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
11433,,Private,330263.0,,,Separated,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
10601,35.0,Private,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,low
14738,31.0,Private,188096.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,72.0,United-States,high
24574,29.0,Private,,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,low
5263,21.0,Private,105577.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,low
19310,42.0,State-gov,160369.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,high
12232,32.0,Private,137076.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,high
22565,53.0,Private,48641.0,12th,8.0,Never-married,Other-service,Not-in-family,Other,Female,0.0,0.0,35.0,United-States,low
30755,50.0,Local-gov,308764.0,HS-grad,9.0,Widowed,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
12724,29.0,Private,58522.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
18005,47.0,Private,166181.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,48.0,United-States,high
12295,36.0,Private,81896.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,,0.0,0.0,45.0,,low
5539,21.0,Self-emp-inc,265116.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,,United-States,low
18183,48.0,Private,276664.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,1902.0,50.0,United-States,high
1289,50.0,Private,421132.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
23801,46.0,Private,87250.0,Bachelors,13.0,Separated,Tech-support,Unmarried,White,Female,0.0,,40.0,United-States,low
8514,21.0,Private,107882.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,,0.0,,9.0,United-States,low
13914,66.0,Private,205724.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,24.0,United-States,high
16872,36.0,Private,114988.0,HS-grad,9.0,Never-married,Other-service,,White,Female,0.0,0.0,40.0,United-States,low
7282,45.0,Private,347321.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
29384,55.0,Private,189719.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,high
20078,48.0,Private,47022.0,HS-grad,9.0,Widowed,,Other-relative,White,Female,0.0,0.0,48.0,United-States,low
2922,,Private,170148.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,low
26052,19.0,Private,306225.0,,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,,0.0,,United-States,low
29891,40.0,,247469.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30.0,United-States,high
1502,,Private,32732.0,Some-college,,Never-married,Other-service,Not-in-family,White,,0.0,0.0,45.0,United-States,low
19828,79.0,Private,172220.0,7th-8th,4.0,Widowed,Priv-house-serv,Not-in-family,White,Female,2964.0,0.0,30.0,United-States,low
24200,32.0,Private,553405.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,50.0,United-States,high
8065,26.0,Private,181597.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,,0.0,0.0,40.0,United-States,low
3300,31.0,Private,189461.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,41.0,United-States,low
24868,46.0,Private,250821.0,Prof-school,15.0,,Farming-fishing,Unmarried,White,Male,0.0,0.0,48.0,United-States,low
24691,46.0,Private,117059.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0.0,,60.0,United-States,low
19915,28.0,Private,195573.0,HS-grad,9.0,,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,low
13425,75.0,Self-emp-not-inc,92792.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,low
21403,35.0,Private,187711.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,low
5247,18.0,Private,181712.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,12.0,United-States,low
26135,28.0,State-gov,200775.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,low
7370,42.0,Private,166740.0,Bachelors,,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
12894,26.0,Private,136951.0,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,Black,,0.0,0.0,40.0,United-States,low
14215,22.0,Local-gov,50065.0,Bachelors,13.0,Never-married,Prof-specialty,,White,Female,0.0,0.0,35.0,United-States,low
12509,36.0,Private,193855.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,low
12792,57.0,Private,231232.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
10211,44.0,State-gov,244974.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,44.0,United-States,high
12569,25.0,Private,66935.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,low
11017,54.0,Private,139703.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,3103.0,0.0,40.0,Germany,high
1146,30.0,Self-emp-inc,205733.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,low
30017,46.0,Private,200734.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35.0,Trinadad&Tobago,low
28201,43.0,Private,178866.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,,,high
31606,25.0,Private,160445.0,,9.0,Divorced,Craft-repair,Not-in-family,White,,0.0,0.0,40.0,,low
31241,,Self-emp-not-inc,33717.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,low
12779,50.0,Private,172052.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,,35.0,South,high
13920,20.0,Private,103277.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,low
4805,51.0,Federal-gov,282680.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1564.0,70.0,United-States,high
31091,29.0,Self-emp-inc,,HS-grad,9.0,Separated,Prof-specialty,Other-relative,White,Male,0.0,0.0,25.0,United-States,low
6650,28.0,Private,265628.0,Assoc-voc,11.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,low
4443,45.0,Private,123681.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,high
19866,50.0,Self-emp-not-inc,68898.0,Masters,,Married-civ-spouse,Sales,Husband,White,Male,,0.0,55.0,United-States,high
12822,18.0,Private,243240.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,,United-States,low
9961,28.0,Private,156819.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,,United-States,low
13147,25.0,Private,,Assoc-voc,11.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,41.0,United-States,low
21417,18.0,Private,171088.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,10.0,United-States,low
7064,56.0,Self-emp-not-inc,233312.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,high
13927,60.0,Self-emp-inc,123218.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,low
30476,37.0,Private,265737.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,1887.0,60.0,,high
11807,40.0,Local-gov,42703.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,high
3888,46.0,Self-emp-not-inc,32825.0,HS-grad,9.0,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,low
22483,26.0,Private,388812.0,Some-college,10.0,Never-married,Sales,Not-in-family,,Male,0.0,0.0,35.0,United-States,low
8676,27.0,Private,199903.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
26646,48.0,Private,345831.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,,Male,0.0,0.0,40.0,United-States,high
27491,21.0,Local-gov,309348.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,594.0,0.0,4.0,United-States,low
31375,35.0,Private,108293.0,Bachelors,13.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,32.0,United-States,high
23834,49.0,Private,236913.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,United-States,low
19038,52.0,Private,76860.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0.0,,8.0,Philippines,low
23700,27.0,Private,198188.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580.0,0.0,45.0,United-States,low
14626,40.0,Local-gov,188436.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,7298.0,0.0,40.0,United-States,high
28257,,Local-gov,128401.0,Doctorate,16.0,Never-married,Prof-specialty,Unmarried,White,Female,,0.0,40.0,United-States,low
10651,33.0,Self-emp-not-inc,223046.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0,United-States,low
3224,57.0,Self-emp-not-inc,225334.0,Prof-school,15.0,Married-civ-spouse,Sales,Wife,White,Female,15024.0,0.0,35.0,United-States,high
26465,34.0,Self-emp-not-inc,213887.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,32.0,Canada,high
13952,54.0,Private,29909.0,11th,7.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,43.0,United-States,low
31777,19.0,Private,292590.0,HS-grad,9.0,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,25.0,United-States,low
21718,22.0,Private,153805.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Other,Male,0.0,0.0,20.0,Puerto-Rico,low
1333,57.0,Private,265099.0,Prof-school,15.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,60.0,United-States,low
23817,31.0,State-gov,557853.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,47.0,United-States,low
28673,24.0,Private,174461.0,Assoc-acdm,12.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,,United-States,low
28821,,Private,,Some-college,10.0,Divorced,Craft-repair,Not-in-family,,Male,4650.0,0.0,22.0,United-States,low
8967,38.0,Local-gov,421446.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,50.0,United-States,high
32230,47.0,Self-emp-inc,102308.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,45.0,United-States,high
5522,27.0,Private,29261.0,Assoc-acdm,12.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,,low
5332,23.0,Private,174626.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25.0,United-States,low
31529,23.0,Private,288771.0,Some-college,10.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,30.0,United-States,low
16927,18.0,Private,92008.0,HS-grad,9.0,Never-married,Handlers-cleaners,,White,Female,0.0,0.0,28.0,United-States,low
30540,30.0,Self-emp-not-inc,65278.0,Assoc-acdm,12.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,low
7219,47.0,Self-emp-not-inc,315110.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,low
22654,32.0,Private,47932.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,0.0,0.0,40.0,United-States,low
3854,60.0,Private,83861.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,low
2730,54.0,Private,96710.0,HS-grad,9.0,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0.0,0.0,20.0,United-States,low
19109,18.0,Private,327612.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,low
27673,22.0,Private,107801.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,low
23352,28.0,Private,207513.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,48.0,United-States,low
23660,17.0,Private,232713.0,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,594.0,0.0,30.0,United-States,low
27845,36.0,Private,133569.0,1st-4th,2.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,low
4888,43.0,Private,91209.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,high
30541,35.0,Self-emp-inc,135289.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,low
5270,38.0,Private,161141.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
9658,57.0,Private,121821.0,1st-4th,2.0,Married-civ-spouse,Other-service,Husband,Other,Male,0.0,0.0,40.0,Dominican-Republic,low
5643,38.0,Private,256864.0,HS-grad,9.0,,Tech-support,Husband,White,Male,,0.0,,,high
4446,49.0,Private,119182.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,low
13967,50.0,Private,169925.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,low
26385,29.0,Federal-gov,107411.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,low
4117,50.0,Private,144968.0,HS-grad,9.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,15.0,,low
23811,19.0,Local-gov,176831.0,Some-college,,Never-married,Other-service,Own-child,Black,Female,,0.0,35.0,United-States,low
14315,48.0,,315423.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,low
20469,30.0,Private,390879.0,Assoc-voc,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,36.0,United-States,low
23020,38.0,Private,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,low
5730,26.0,Private,34110.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,44.0,United-States,low
8627,70.0,Private,145419.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,5.0,United-States,low
31386,48.0,Self-emp-not-inc,28791.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,50.0,United-States,low
6193,39.0,State-gov,189385.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,Black,Female,0.0,0.0,30.0,United-States,low
15047,34.0,Private,188096.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,36.0,United-States,low
5365,,Local-gov,145290.0,5th-6th,3.0,,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,low
8467,44.0,State-gov,165108.0,Masters,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,high
18686,47.0,Private,133969.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2885.0,,65.0,Japan,low
25193,39.0,Private,187847.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
26004,56.0,Private,220187.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,high
16644,44.0,State-gov,,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
20635,46.0,Private,102359.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
26913,,Local-gov,109526.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,38.0,United-States,low
29569,18.0,Private,232082.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,low
13216,54.0,Private,76344.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,low
25206,47.0,State-gov,108890.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,,1831.0,0.0,38.0,United-States,low
18467,44.0,Private,322391.0,11th,7.0,Separated,Other-service,Unmarried,Black,Female,0.0,,30.0,United-States,low
8000,33.0,Private,156192.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,high
6633,33.0,Private,209768.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,high
14495,35.0,,38905.0,,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,low
30176,43.0,Self-emp-not-inc,237670.0,Assoc-voc,11.0,Divorced,Exec-managerial,Not-in-family,,Male,0.0,0.0,25.0,United-States,low
12127,26.0,Private,179772.0,Bachelors,13.0,Never-married,,Not-in-family,White,,0.0,0.0,45.0,United-States,low
12942,24.0,Private,,Assoc-voc,11.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,low
22581,46.0,Self-emp-not-inc,31267.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,low
10513,21.0,Private,148294.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,0.0,,United-States,low
16270,61.0,Private,199198.0,7th-8th,4.0,Widowed,Other-service,Not-in-family,Black,Female,0.0,0.0,21.0,United-States,low
20006,41.0,Private,95168.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,low
13904,50.0,Self-emp-not-inc,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,,low
28436,42.0,Private,118686.0,,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,20.0,United-States,low
24973,31.0,Private,117028.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,low
20359,,Private,287037.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
1135,31.0,Private,184307.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,Jamaica,high
7018,38.0,Private,342448.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,55.0,United-States,high
28200,44.0,Self-emp-inc,178510.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,2258.0,60.0,United-States,low
5315,32.0,Private,183356.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,low
18427,41.0,Private,67065.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,low
15355,42.0,Private,155106.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,low
31005,34.0,Private,167474.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,low
24538,32.0,Private,217304.0,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,low
13982,46.0,Local-gov,226871.0,Bachelors,13.0,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,50.0,United-States,high
19508,29.0,Private,118337.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,low
13618,33.0,Private,333701.0,Assoc-voc,11.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,low
26946,50.0,Private,129956.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,48.0,United-States,high
27194,,,134808.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
9923,22.0,Private,99199.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,low
4195,21.0,Private,452640.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0,United-States,low
1945,37.0,,329980.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,60.0,United-States,high
30694,46.0,Private,148738.0,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1740.0,35.0,United-States,low
31732,60.0,,165827.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,55.0,United-States,low
15934,33.0,Self-emp-not-inc,34102.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,low
25052,33.0,Private,314310.0,HS-grad,9.0,Married-spouse-absent,Sales,,White,Male,0.0,0.0,20.0,United-States,low
2203,49.0,Local-gov,34021.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,50.0,,low
1894,68.0,Private,67791.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
9984,28.0,Private,118861.0,10th,6.0,,Craft-repair,Wife,Other,Female,0.0,0.0,48.0,Guatemala,low
13269,35.0,Private,292185.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,,,40.0,United-States,low
18630,19.0,Private,552354.0,12th,8.0,Never-married,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,low
28399,40.0,Private,188465.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,low
26831,30.0,Private,373914.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
10193,51.0,Federal-gov,27166.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,low
20849,76.0,Private,127016.0,7th-8th,4.0,Widowed,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
22914,52.0,Private,443742.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,low
25011,30.0,Private,382368.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,,,United-States,low
10875,29.0,Private,71067.0,Prof-school,15.0,Never-married,Prof-specialty,,White,Female,0.0,0.0,55.0,United-States,low
16289,44.0,Private,408717.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,3674.0,0.0,50.0,United-States,low
22412,51.0,Private,82566.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,low
28931,24.0,Private,34506.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
12286,35.0,Private,125933.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,50.0,United-States,high
19878,33.0,Private,31481.0,,13.0,Married-spouse-absent,,Unmarried,White,Female,0.0,0.0,24.0,United-States,low
12321,45.0,Private,165232.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,Black,Female,0.0,0.0,40.0,Trinadad&Tobago,low
5313,25.0,Self-emp-not-inc,257574.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,low
6201,,Private,119793.0,Bachelors,13.0,Never-married,Sales,Not-in-family,,Male,0.0,0.0,40.0,United-States,low
5112,39.0,Private,225544.0,Masters,14.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Poland,low
20134,39.0,,173476.0,Prof-school,,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,,40.0,United-States,high
14308,45.0,,200559.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,,70.0,United-States,low
21471,40.0,Private,,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,55.0,United-States,low
16698,38.0,State-gov,143517.0,Bachelors,13.0,,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,low
17740,44.0,Private,115932.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,low
30555,30.0,Self-emp-not-inc,182089.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,85.0,United-States,low
31947,68.0,,145638.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
32398,,Private,222005.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,,0.0,0.0,30.0,United-States,low
10137,51.0,Private,37237.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,United-States,high
10294,31.0,Private,102884.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,50.0,,low
16187,37.0,Federal-gov,448337.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,low
9387,29.0,Private,217200.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
3984,49.0,Private,68505.0,9th,5.0,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,37.0,United-States,low
13888,72.0,Federal-gov,39110.0,11th,7.0,Divorced,Adm-clerical,,White,Female,,0.0,8.0,Canada,low
10908,64.0,Private,86972.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
9735,78.0,Private,180239.0,Masters,14.0,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,,0.0,40.0,South,low
